Section	section_id	req_id	Test Availability	Annotation? 	New Req for R?	New CTS for R?	class_def	method	module	Comment(internal) e.g. why a test is not possible 	Comment (external) 	New vs Updated(Q)	CTS Bug Id 	CDD Bug Id	CDD CL	Area	Shortened	Test Level		external version			
	5.4.2	C-1-3	Not testable										132196159			Media (Audio)	Media	0					
	5.4.2	C-2-1	Test Available				android.media.cts.AudioPreProcessingTest	test1_2NsSetEnabledGetEnabled()	CtsMediaTestCases							Media (Audio)	Media	2					
	5.4.2	C-2-2	Test Available				android.media.cts.AudioEffectTest	test0_0QueryEffects()	CtsMediaTestCases							Media (Audio)	Media	2					
5.4.3 Capture for Rerouting of Playback	5.4.3	C-1-1	Not testable				hostsidetests.gmscore.src.com.google.android.gts.audio. AudioHostTest.java	hostsidetests.gmscore.src.com.google.android.gts.audio. AudioHostTest.java	GTS test							Media (Audio)	Media	2					
5.4.5 Concurrent Capture	5.4.4	C-1-1	Test Available							Q-Privacy Unenforceable		New in Q		124069969	7048717	Media (Audio)	Media	-1					
	5.4.4	C-1-2	Test Available							Q-Privacy Unenforceable		New in Q		124069969	7048717	Media (Audio)	Media	-1					
	5.4.4	C-1-3	Not testable							Q-Privacy Unenforceable		New in Q		124069969	7048717	Media (Audio)	Media	-1					
	5.4.4	C-1-4	Test Missing							Q-Privacy Unenforceable		New in Q		124069969	7048717	Media (Audio)	Media	-1					
	5.5	T-0-1	Test Available													Media	Media	-1					
5.5.1 Raw Audio Playback	5.5.1	C-1-1	Test Available							The test does not verify that the audio can be played back			118635157			Media (Audio)	Media	1					
5.5.2 Audio Effects	5.5.2	C-1-1	Test Available				android.media.cts.AudioEffectTest android.media.cts.LoudnessEnhancerTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
	5.5.2	C-1-2					android.media.cts.VisualizerTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
	5.5.2	C-1-3					android.media.cts.DynamicsProcessingTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
5.6 Audio Latency	5.6	C-1-1										New in Q	117824277	123941630	7247688	Media (Audio)	Media	1					
	5.6	C-1-2					android.media.cts.AudioTrackTest	testGetTimeStamp testGetFastTimeStamp	CtsMediaTestCases			New in Q		30475031	7247687	Media (Audio)	Media	2					
	5.6	C-3-1										New in Q	117824277	123941630	7247688	Media (Audio)	Media	0					
	5.6	C-3-2					android.media.cts.AudioRecordTest	testTimeStamp	CtsMediaTestCases			New in Q		30475031	7247687	Media (Audio)	Media	1					
5.7 Network Protocols	5.7	C-1-1					android.media.cts.StreamingMediaPlayerTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
	5.7	C-1-2	Test Available				android.media.cts.StreamingMediaPlayerTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
	5.7	C-1-3	Test Available				android.media.cts.StreamingMediaPlayerTest	public void .*	CtsMediaTestCases							Media (Audio)	Media	2					
5.8 Secure Media	5.8	C-1-1	Test Available													Media	Media	-1					
	5.8	C-2-1	Test Available													Media	Media	-1					
	5.8	C-3-1	Test Available													Media	Media	-1					
	5.8	T-0-1	Manually Testable Missing Test													Media	Media	-1					
	5.8	T-1-1	Test Available													Media	Media	-1					
	5.8	T-2-1	Test Available													Media	Media	-1					
5.9 MIDI	5.9	C-1-1	Not testable				com.android.cts.verifier.audio.MidiActivity	com.android.cts.verifier.audio.MidiActivity.*	CtsVerifierMidiTestCases							Media (Audio)	Media	2					
	5.9	C-1-2	Manually Testable Missing Test				com.android.cts.verifier.audio.MidiActivity	com.android.cts.verifier.audio.MidiActivity.*	CtsVerifierMidiTestCases							Media (Audio)	Media	1					
	5.9	C-1-3	Test Available				android.nativemidi.cts.NativeMidiEchoTest	test_AA_LibAMidiExists()	CtsMIDITestCases			New in Q	137677245	124249176	7148565	Media (Audio)	Media	2					
2.5.6 Developer Tools Compatibility(Auto)	6.1	A-0-1	Manually Testable Missing Test				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501718	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	A-0-2	Manually Testable Missing Test				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	A-0-3	Test Available				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	A-0-4	Test Missing				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	C-0-10	Test Available	Yes	Yes		UidAtomTests.java	testLmkKillOccurred						148611927	12483943								
	6.1	C-0-11	Test Available		Yes		android.app.cts.ActivityManagerTest	testIsRunningInTestHarness	CtsAndroidAppTestCases														
6.1 Developer Tools	6.1	C-0-2	Not testable				android.dumpsys.cts.*	android.dumpsys.cts.*.*	CtsDumpsysHostTestCases							Engineering Productivity(Developer Tools Compatibility	Developer Tools	1					
	6.1	C-0-3	Manually Testable Missing Test				android.dumpsys.cts.*	android.dumpsys.cts.*.*	CtsDumpsysHostTestCases							Engineering Productivity(Developer Tools Compatibility	Developer Tools	1					
	6.1	C-0-4	Test Available										135703326			Engineering Productivity(Developer Tools Compatibility	Developer Tools	-1					
	6.1	C-0-5	Manually Testable Missing Test				android.os.cts.UsbDebuggingTest	testUsbDebugging	CtsOSTestCases							Security	Security	2					
	6.1	C-0-6	Not testable							Implicitly tested by all CTS tests. Requires ADB						Engineering Productivity(Developer Tools Compatibility	Developer Tools	2					
	6.1	C-0-7	Test Available							CTS test harness uses ddmlib(implicit coverage)						Engineering Productivity(Developer Tools Compatibility	Developer Tools	1					
	6.1	C-0-8	Test Available				com.android.cts.monkey.*	public void .*	CtsMonkeyTestCases							Engineering Productivity(Developer Tools Compatibility	Developer Tools	1					
	6.1	C-0-9	Test Available				android.atrace.cts.AtraceHostTest	public void .*	CtsAtraceHostTestCases							Engineering Productivity(Developer Tools Compatibility	Developer Tools	1					
	6.1	C-1-1	Not testable				android.gputools.cts.CtsRootlessGpuDebugTestCases	android.gputools.cts.CtsRootlessGpuDebugTestCases.*	CtsGpuToolsHostTestCases	Test uses adb to enable disable which covers the affordance for developers						Engineering Productivity(Developer Tools Compatibility	Developer Tools	2					
	6.1	C-1-2	Test Available				android.gputools.cts.CtsRootlessGpuDebugTestCases	testDebugLayerLoadVulkan testDebugNotEnabledVulkan	CtsGpuToolsHostTestCases							Engineering Productivity(Developer Tools Compatibility	Developer Tools	2					
	6.1	C-2-1	Test Missing							Unconditional in GMS so tested in GTS.		New in Q		123031812	6808622	Engineering Productivity(Developer Tools Compatibility	Developer Tools	-1					
	6.1	C-2-2	Not testable							Unconditional in GMS so tested in GTS.		New in Q		123031812	6808622	Engineering Productivity(Developer Tools Compatibility	Developer Tools	-1					
	6.1	C-3-1	Test Available		Yes		android.adbmanager.cts.AdbManagerHostDeviceTest	test_isadbWifiSupported															
	6.1	C-3-2	Test Available		Yes		android.adb.cts.AdbHostTest	testHasMsOsDescriptors															
	6.1	C-4-1	Test Available		Yes		android.adbmanager.cts.AdbManagerHostDeviceTest	test_isadbWifiSupported															
	6.1	C-5-1	Test Available		Yes		android.adbmanager.cts.AdbManagerHostDeviceTest	test_isadbWifiQrSupported															
2.2.6 Developer Tools Compatibility	6.1	H-0-2	Manually Testable Missing Test				$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		12450178	9245852	Engineering Productivity(Developer Tools Compatibility	Developer Tools	2					
	6.1	H-0-3	Test Available				$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		12450178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	H-0-4	Test Available				$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		12450178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	H-0-5	Test Available				$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/ end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		12450178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	H-0-6																					
2.3.6 Developer Tools Compatibility (TV)	6.1	T-0-1	Test Available				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501718	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	T-0-2	Test Available				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	T-0-3	Test Available				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
	6.1	T-0-4	Other (see comment)				$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc	$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*	CtsPerfettoTestCases			New in Q		124501178	9245852	Engineering Productivity (Build / Test / Infra / Tools)	Developer Tools	2					
6.2 Developer Options	6.2	C-0-1	Test Available				android.systemintents.cts.SystemIntentTest	testSystemIntents	CtsSystemIntentTestCases							System UI	System UI	1					
	6.2	C-0-2	Test Available							This would require manually verifying for every device						Setup Wizard & Settings	SUW/Settings	0.2					
	6.2	C-0-3	Test Available													Engineering Productivity(Developer Tools Compatibility	Developer Tools	-1					
7.Hardware Compatibility	7	C-0-7	Test Available				android.app.cts.SystemFeaturesTest	public void.*	CtsAppTestCases							Framework(API compatibility)	Framework	1					
2.5.1 Hardware(Auto)	7.1.1.1	A-0-1	Not testable				android.dpi.cts.ConfigurationTests	testScreenConfiguration	CtsDpiTestCases					119305587		Hardware(Display And Graphics)	Graphics	2					
	7.1.1.1	A-0-2	Not testable				android.dpi.cts.ConfigurationTests	testAutomotiveMinimumScreenSize	CtsDpiTestCases					119317282		Hardware(Display And Graphics)	Graphics	2					
7.1.1.1 Screen Size and Shape	7.1.1.1	C-0-1	Test Available				android.dpi.cts.ConfigurationScreenLayoutTest	testScreenLayout	CtsDpiTestCases							Hardware(Display And Graphics)	Graphics	2					
	7.1.1.1	C-1-1	Not testable							No plans to add tests for these requirement /Not sure if testable						Hardware(Display And Graphics)	Graphics	-1					
	7.1.1.1	C-2-1	Test Available		Yes		android.server.wm.MultiDisplayTestBase	getDisplaysStates	CtsWindowManagerDeviceTestCases														
	7.1.1.1	C-3-1	Test Available		Yes		android.server.wm.jetpack.wrapper.sidecarwrapperimpl.TestSidecarDisplayFeature	TestSidecarDisplayFeature		Search in cts for "sidecar" returns no results.													
2.2.1 Hardware(HandHeld)	7.1.1.1	H-0-1	Not testable		No		android.dpi.cts.ConfgurationTest	testScreenConfiguration	CtsDpiTestCases							Graphics	Graphics	2		Test level			
	7.1.1.1	H-1-1	Manually Testable Missing Test		Yes		android.dpi.cts.ConfigurationTest	testScreenConfiguration	CtsDpiTestCases	May not fully cover requirment because documentation is mentioned, but also mentions screen size which can an is tested.								1					
	7.1.1.1	H-2-1	Test Available		Yes		android.content.res.cts.ConfigurationTest	testIsScreenHdr	CtsContentTestCases	May not fully cover requirment because documentation is mentioned. But also supoort for hdr which is testable								1					
Hardware-Watch	7.1.1.1	W-0-1	Test Available				android.dpi.cts.ConfigurationTest	testScreenConfiguration()	CtsDpiTestCases							Hardware(Display And Graphics)	Graphics	2					
7.1.1.2 Screen Aspect Ratio	7.1.1.2	C-0-1	Test Available				android.app.cts.AspectRatioTest	testDeviceAspectRatio	CtsAppTestCases			Updated in Q		124494228		Hardware(Display And Graphics)	Graphics	2					
	7.1.1.2	C-0-2					android.app.cts.AspectRatioTest	testDeviceAspectRatio	CtsAppTestCases							Hardware(Display And Graphics)	Graphics	2					
	7.1.1.2	C-0-3	Test Available				android.server.am.AspectRatioTests	testMaxAspectRatio				New in Q		124494228	5623480	Hardware(Display And Graphics)	Graphics	2					
7.1.1.3 Screen Density	7.1.1.3	C-0-1	Test Available				android.dpi.cts.ConfigurationTest	testScreenConfiguration	CtsDpiTestCases			Updated in Q		124445210	7537140	Hardware(Display And Graphics)	Graphics	2					
	7.1.1.3	C-1-1	Test Available													Hardware(Display And Graphics)	Graphics	0.2					
	7.1.1.3	C-1-2	Test Available													Hardware(Display And Graphics)	Graphics	0.2					
7.1.2 Display Metrics	7.1.2	C-1-1	Test Available				android.util.ctsDisplayMetricsTest	testDisplayMetricsOp	CtsUtilTestCases							Hardware(Display And Graphics)	Graphics	1					
	7.1.2	C-2-1	Test Available				android.uti.cts.DisplayMetricsTest	testDisplayMetricsOp	CtsUtilTestCases							Hardware(Display And Graphics)	Graphics	1					
7.1.3 Screen Orientation	7.1.3	C-0-1	Test Available				android.app.cts.SystemFeaturesTest	testScreenFeatures	CtsAppTestCases							Hardware(Display And Graphics)	Graphics	2					
	7.1.3	C-0-2	Test Available				android.dpi.cts.ConfigurationScreenLayoutTest.	testScreenLayout	CtsDpiTestCases							Hardware(Display And Graphics)	Graphics	1					
	7.1.3	C-1-1	Test Available				android.server.cts.ActivityManagerAppConfigurationTests	testFullScreenAppOrientationRequests() testNonFullScreenAppOrientationRequests()	CtsServicesHostTestCases							Framework(Activity/Window Manager)	Framework	2					
	7.1.3	C-1-2					android.dpi.cts.ConfigurationScreenLayoutTest	testScreenLayout	CtsDpiTestCases							Hardware(Display And Graphics)	Graphics	2					
7.1.4.1 OpenGL ES	7.1.4.1	C-0-1	Manually Testable Missing Test				android.opengl.cts.OpenGlEsVersionTest	testOpenGlEsVersion	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-0-2	Test Available				CtsDeqpTests	CtsDeqpTests	CtsDeqpTestCases							C++/NDK	C++/NDK	1					
	7.1.4.1	C-1-1	Test Available				android.opengl.cts.OpenGlEsVersionTest CtsDeqpTests	testOpenGlEsVersion() CtsDeqpTests	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-2-1	Test Available				android.opengl.cts.OpenGlEsVersionTest	testExtensionPack	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-2-2	Test Available				android.opengl.cts.OpenGlEsVersionTest	testRequiredExtensions	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-3-1	Not testable				CtsDeqpTests	CtsDeqpTests	CtsDeqpTestCases							Graphics	Graphics	2					
	7.1.4.1	C-4-1	Test Missing				android.opengl.cts.OpenGlEsVersionTest	testExtensionPack()	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-5-1	Test Missing				android.opengl.cts.OpenGlEsVersionTest	testExtensionPack()	CtsOpenGLTestCases							Graphics	Graphics	2					
	7.1.4.1	C-6-1	Test Available				android.opengl.cts.OpenGlEsVersionTest	testRequiredEglExtensions	CtsOpenGLTestCases							Graphics	Graphics	2					
7.1.4.2 Vulkan	7.1.4.2	C-1-1	Test Available				android.graphics.cts.VulkanFeaturesTest	testVulkanHardwareFeatures	CtsGraphicsTestCases							Graphics	Graphics	2					
	7.1.4.2	C-1-10	Test Available		Yes		android.graphics.cts.VulkanDeqpLevelTest	testUnpremul()	CtsGraphicsTestCases														
	7.1.4.2	C-1-2	Test Available				android.graphics.cts.VulkanFeaturesTest	testVulkanHardwareFeatures	CtsGraphicsTestCases							Graphics	Graphics	2					
	7.1.4.2	C-1-3	Test Available				CtsDeqpTests	CtsDeqpTests	CtsDeqpTestCases							Graphics	Graphics	2					
	7.1.4.2	C-1-6	Test Available				CtsDeqpTests	CtsDeqpTests	CtsDeqpTestCases							C++/NDK	C++/NDK	2					
	7.1.4.2	C-1-7	Test Available				vkiApiFeatureInfo	checkDeviceExtensions	CtsDeqpTestCases							C++/NDK	C++/NDK	2					
7.1.4.2 Vulkan	7.1.4.2	C-1-8	Test Available	Yes	Yes		android.graphics.cts.VulkanDeqpLevelTest.java	testVulkanDeqpLevel()	CtsGraphicsTestCases							Security	Security	2					
7.1.4.2 Vulkan	7.1.4.2	C-1-9	Test Available	Yes	Yes		android.graphics.cts.VulkanDeqpLevelTest.java	testVulkanDeqpLevel()	CtsGraphicsTestCases							Runtime / Languages / Libraries	Runtime	-1					
	7.1.4.2	C-2-1	Test Available				android.graphics.cts.VulkanFeaturesTest	testVulkanHardwareFeatures	CtsGraphicsTestCases							Graphics	Graphics	2					
	7.1.4.2	C-2-2	Test Available				android.graphics.cts.VulkanFeaturesTest	testVulkanHardwareFeatures	CtsGraphicsTestCases							Graphics	Graphics	2					
	7.1.4.2	C-3-1	Test Available				android.graphics.cts.VulkanFeaturesTest	testVulkan1_1Requirements	CtsGraphicsTestCases			New in Q		115676580	7102025	Graphics	Graphics	2					
7.1.4.3 RenderScript	7.1.4.3	C-0-1	Test Available				android.rendersrcipt.cts.RenderScriptTest	public void .*	CtsRenderScriptTestCases							Graphics	Graphics	2					
