Section,section_id,req_id,Test Availability,Annotation? ,New Req for R?,New CTS for R?,class_def,method,module,Comment(internal) e.g. why a test is not possible ,Comment (external) ,New vs Updated(Q),CTS Bug Id ,CDD Bug Id,CDD CL,Area,Shortened,Test Level,,external version,,,
,3.9.1.1,C-1-7,Test Available,,,,android.media.cts.MediaCoddecTest,testFlacIdentity,CtsMediaTestCases,,,,,,,Enterprise,Enterprise,1,,,,,
,3.9.1.1,C-2-1,Not testable,,,,,,,,,,,,,Enterprise,Enterprise,-1,,,,,
,3.9.1.1,C-2-2,Manually Testable Missing Test,,,,android.media.cts.VideoEncoderTest,testGoogH265Flex360pWithIntraRefresh().*,CtsMediaTestCases,,,,,,,Enterprise,Enterprise,0.2,,,,,
,3.9.1.2,C-1-2,Test Available,,,,android.media.cts.ImageReaderDecoderTest,android.media.cts.ImageReaderDecoderTest.*,CtsMediaTestCases,,,,,,,Enterprise,Enterprise,1,,,,,
,3.9.1.2,C-1-3,Test Available,,,,android.media.cts.ImageReaderDecoderTest,android.media.cts.ImageReaderDecoderTest.*,CtsMediaTestCases,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.11,C-1-3,,,Yes,,,,,,,,,,,,,,,,,,
,3.9.2,C-1-2,Test Available,,,,,,,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.2,C-1-3,Test Available,,,,,,,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.2,C-1-4,Test Available,,,,,,,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.2,C-1-5,Test Available,,,,,,,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.2,C-1-6,Test Available,,,,,,,,,,,,,Enterprise,Enterprise,2,,,,,
,3.9.2,C-1-7,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVeriferProAudioTest,,,,,,,Enterprise,Enterprise,1,,,,,
,3.9.2,C-1-8,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,Enterprise,Enterprise,1,,,,,
,3.9.2,C-1-9,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,Enterprise,Enterprise,1,,,,,
,3.9.2,C-2-1,,,Yes,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,,,,,,,,
,3.9.3,C-1-1,Manually Testable Missing Test,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,System UI,System UI,0.2,1 because the API is tested,,,,
,4,C-0-2,Test Available,,,,,,,,,,,,,Security,Security,2,,,,,
,4,C-0-3,Not testable,,,,,,,,,,,,,Runtime / Languages / Libraries,Runtime,-1,,,,,
,4,C-0-5,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,Security,Security,2,,,,,
,4,C-0-6,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,Security,Security,2,,,,,
,4,C-0-7,Test Available,,,,com.android.cts.verifier.audio.ProAudioActivity,com.android.cts.verifier.audio.ProAudioActivity.*,CtsVerifierProAudioTest,,,,,,,Security,Security,2,,,,,
,4,C-0-8,,,Yes,,com.android.cts.verifierAudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,,,,,,,,,,,,,,
,4,C-0-9,,,Yes,,com.android.cts.verifier.AudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,,,,,,,,,,,,,,
,5,C-0-2,Test Available,,,,com.android.cts.verifierAudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,,,,,,,Media,Media,2,,,,,
,5.1,A-0-2,Test Available,,,,com.android.cts.verifier.AudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,,,Updated in Q,,124525623,8362016,Media,Media,2,,,,,
,5.1,A-0-3,Test Available,,,,com.android.cts.verifier.AudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,,,Updated in Q,,124525623,8362016,Media,Media,2,,,,,
,5.1,H-0-2,Test Available,,,,com.android.cts.verifier.AudioFrequencyUnprocessedActivity,com.android.cts.verifierAudioFrequencyUnprocessedActivity.*,CtsVerifierAudio,"Filed bug requesting a test for decoding 
AMR-WB format",,Updated in Q,139770301,124525623,8362016,Media (Audio),Media,1,,,,,
,5.1,H-0-3,Test Available,,,,,,,,,Updated in Q,,124525623,8362016,Media (Audio),Media,2,,,,,
,5.1,H-0-4,Test Available,,,,,,,,,Updated in Q,,124525623,8362016,Media (Audio),Media,2,,,,,
,5.1,H-0-5,Test Available,,,,,,,,,Updated in Q,,124525623,8362016,Media (Audio),Media,2,,,,,
,5.1,T-0-2,Test Available,,,,com.android.cts.verifier.audio.AudioFrequenceyUnprocessedActivity,supportsUnprocessed,CtsVerifierAudioUnprocessed,,,,,,,Media,Media,2,,,,,
,5.1,T-0-3,Test Available,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.1,C-1-3,Test Available,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,2,,,,,
,5.1.1,C-3-1,Test Available,,,,android.media.cts.MediaCodecListTest,areRequiredCodecTypesSupported,CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,2,,,,,
,5.1.1.,C-1-2,Test Available,,,,android.meida.cts.VpxEncoderTest,"testDynamicBitrateChangeVP8()
testDynamicBitrateChangeVP9()",CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,1,,,,,
,5.1.10,C-1-2,Test Missing,,,,android.media.cts.MediaRecorderTest,android.media.cts.MediaRecorderTest.*,CtsMediaTestCases,,,New in Q,139021702,123950993,6412700,Media,Media,0,,,,,
,5.1.10,C-1-3,Test Missing,,,,"android.media.cts.MediaCodecListTest
android.media.cts.VideoEncoderTest","testRequiredMediaCodecList()
testOtherH264*
testh264Low/High/Flex/Surf.*",CtsMediaTestCases,,,New in Q,139021702,123950993,6412700,Media,Media,0,,,,,
,5.1.10,C-1-4,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.VideoEncoderTest","testRequiredMediaCodecList()
testOtherVp8.*
testVp8Low/High/Flex/Surf.*",CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-1-5,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.VideoEncoderTest","testRequiredMediaCodecList()
testOtherH264*
testh264Low/High/Flex/Surf.*",CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-1-6,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.VideoEncoderTest
android.video.cts.VideoEncoderDecoderTest","testRequiredMediaCodecList()
testVp8.*()
testVp8.*",CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-1-7,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testH263EncoderProfileAndLevel,CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-1-8,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testH264Encoder,CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-2-1,Test Available,,,,android.media.cts.VideoEncoderTest,testH264LowQualitySupport(),CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.10,C-2-2,Test Available,,,,android.media.cts.VideoEncoderTest,"testH264HighQualitySDSupport()
testH264Surf480p30fps2Mbps()
testH264Surf720p30fps4Mbps()
testH264Surf1080p30fps10Mbps()
testVP8Flex1080p30fps10Mbps()",CtsMediaTestCases,,,New in Q,,123950993,6412700,Media,Media,2,,,,,
,5.1.2,C-1-10,Test Available,,,,android.media.cts.VideoEncoderTest,"testVp8HighQualitySDSupport()
testVp8LowQualitySDSupport()",CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-11,Test Available,,,,,,,,,,,,,Media (Audio),Media,2,,,,,
,5.1.2,C-1-2,Test Available,,,,android.media.cts.VideoEncoderTest,"testVP8Flex720p30fps4Mbps()
testVP8Flex1080p30fps10Mbps()",CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-3,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-4,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-5,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-6,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testH265DecoderProfileAndLevel,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-7,Not testable,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,,,,,Media,Media,-1,,,,,
,5.1.2,C-1-8,Test Available,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.2,C-1-9,Test Available,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,Updated in Q,,123959117,7247689,Media (Audio),Media,2,,,,,
,5.1.2,C-2-1,Test Available,,,,android.media.cts.MediaCodecListTest,testRequiredMediaCodecList(),CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.1.2,C-2-2,Test Available,,,,android.media.cts.AdaptivePlaybackTest,*._adaptiveReconfigDrc(),CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.1.2,C-3-1,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicH264",CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.1.2,C-3-2,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicHEVC",CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.2,C-6-1,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicMpeg4",CtsMediaTestCases,,,New in Q,,124525623,6412693,Media (Audio),Media,2,,,,,
,5.1.4,C-0-2,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicVP8",CtsMediaTestCases,,,,,,,Graphics,Graphics,1,,,,,
,5.1.4,C-0-3,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicVP9",CtsMediaTestCases,,,,,,,Graphics,Graphics,1,,,,,
,5.1.4,C-1-1,Test Missing,,,,"android.video.cts.VideoEncoderDecoderTest
android.media.cts.DecoderTest",testMPEG2ColorAspectsTV,CtsMediaTestCases,,,New in Q,139371912,124525623,8362016,Graphics,Graphics,0,,,,,
,5.1.5,C-0-2,Test Available,,,,,,,,,,,,,Graphics,Graphics,2,,,,,
,5.1.5,C-0-3,Test Available,,,,,,,,,,,,,Graphics,Graphics,2,,,,,
,5.1.5,C-0-4,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,"testH263DecoderProfileAndLevel()
testH263EncoderProfileAndLevel)(",CtsMediaTestCases,,,,,,,Graphics,Graphics,2,,,,,
,5.1.5,C-0-5,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testMpeg4DecoderProfileAndLevel,CtsMediaTestCases,,,,,,,Graphics,Graphics,2,,,,,
,5.1.5,C-0-6,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest
","testRequiredMediaCodecList()
testCodecMpeg4",CtsMediaTestCases,,,,115891835,,,Graphics,Graphics,2,,,,,
,5.1.5,C-0-7,Test Available,,,,,,,,,,120630303,,,Media,Media,2,,,,,
,5.1.5,C-1-1,Test Missing,,,,android.media.cts.DecoderTest,"testH264Decode320x240()
testH264Decode720x480()",CtsMediaTestCases,,,New in Q,139371912,124525623,8362016,Media ,Media,0,,,,,
,5.1.6,C-1-3,Test Missing,,,,android.media.cts.DecoderTest,testH264Decode60fps1280x720(),CtsMediaTestCases,,,New in Q,139502967,124525623,8362016,Media,Media,0,,,,,
,5.1.7,C-1-2,Test Available,,,,android.media.cts.DecoderTest,"testH264Decode60fps1920x1080Tv()
testH264Decode30fps1920x1080()",CtsMediaTestCases,,,New in Q,,124525623,6412693,Media,Media,2,,,,,
,5.1.7,C-1-3,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicH264",CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,2,,,,,
,5.1.7,C-1-5,Test Missing,,,,android.media.cts.MediaCodecCapabilitiesTest,testH264DecoderProfileAndLevel(),CtsMediaTestCases,,,New in Q,139502967,124525623,6412693,Media,Media,0,,,,,
,5.1.7,C-1-6,Test Available,,,,android.media.cts.DecoderTest,testH264Decode60fps1920x1080tv(),CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,1,,,,,
,5.1.7,C-2-1,Test Missing,,,,android.media.cts.MediaCodecCapabilitiesTest,testH264DecoderProfileAndLevel(),CtsMediaTestCases,Last updated 06/03/2019,,,80553720,,,Media,Media,0,,,,,
,5.1.7,C-3-1,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest.,testH265DecoderProfileAndLevel(),CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.1.7,C-4-1,Test Available,,,,android.media.cts.DecoderTest,"testHEVCDecode30fps1280x720()
testHEVCDecode30fps1920x1080Tv()",CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,1,,,,,
,5.1.7,C-4-2,Test Available,,,,android.media.cts.DecoderTest,testHEVCDecode60fps3840x2160,CtsMediaTestCases,,,New in Q,,124525623,8362016,Media,Media,1,,,,,
,5.1.9,C-2-1,Test Missing,,,,,,,,,New in Q,138598083,124333998,6412699,Media,Media,0,,,,,
,5.1.9,C-2-2,Test Missing,,,,,,,,,New in Q,138598083,124333998,6412699,Media,Media,0,,,,,
,5.1.9,C-3-1,Test Missing,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecbasicHEVC",CtsMediaTestCases,,,New in Q,138598083,124333998,6412699,Media,Media,0,,,,,
,5.1.9,C-3-2,Test Missing,,,,android.media.cts.MediaCodecCapabilitiesTest,testH265DecoderProfileAndLevel,CtsMediaTestCases,,,New in Q,138598083,124333998,6412699,Media,Media,0,,,,,
,5.1.9,C-3-3,Test Missing,,,,android.media.cts.MediaCodecCapabilitiesTest,testH265DecoderProfileAndLevel,CtsMediaTestCases,,,New in Q,138598083,124333998,6412699,Media,Media,0,,,,,
,5.10.,C-1-2,Test Available,,,,android.media.cts.DecoderTest,testVP8Decode320x180(),CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-1-3,Test Available,,,,android.media.cts.DecoderTest,testVP8Decode30fps1280x720(),CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-1-4,Test Available,,,,android.media.cts.DecoderTest,"testVP8Decode30fps1920x1080()
testVP8Decode60fps1920x1080Tv()",CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-1-5,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicVP8()",CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-1-6,Test Missing,,,,android.media.cts.DecoderTest,testVp8Decode60fps1920x1080,CtsMediaTestCases,,,New in Q,138857804,30475031,7247687,Media (Audio),Media,0,,,,,
,5.10.,C-1-7,Test Missing,,,,android.media.cts.DecoderTest,"testVP9Decode320x180()
testVP9Decode640x360()",CtsMediaTestCases,,,New in Q,138857804,30475031,7247687,Media (Audio),Media,0,,,,,
,5.10.,C-2-1,Test Available,,,,android.media.cts.DecoderTest,"testVP9Decode30fps1280x720()
 testVP9Decode60fps1920x1080()",CtsMediaTestCases,Test checks for continuous round trip latency of 20 ms,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-3-2,Test Available,,,,android.media.cts.DecoderTest,testVP9Decode60fps3840x2160(),CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.10.,C-4-1,Test Available,,,,,,,,,,,,,Media (Audio),Media,1,,,,,
,5.11,C-1-2,Test Available,,,,,,,,,,,,,Media (Audio),Media,2,,,,,
,5.11,C-1-3,Test Available,,,,"android.media.cts.MediaCodecListTest
android.media.cts.DecoderTest","testRequiredMediaCodecList()
testCodecBasicVP9()",CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.11,C-1-4,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testVp9DecoderCapabilitiesOnTv,CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.11,C-1-5,Test Available,,,,android.media.cts.MediaCodecCapabilitiesTest,testVp9DecoderCapabilitiesOnTv,CtsMediaTestCases,,,,,,,Media (Audio),Media,2,,,,,
,5.11,C-1-6,Test Available,,,,,,,,,,,,,Media (Audio),Media,2,,,,,
,5.11,C-1-7,Test Missing,,,,,,,,,,119412672,,,Media (Audio),Media,0,,,,,
,5.11,C-1-8,Test Missing,,,,,,,,,,119412672,,,Media (Audio),Media,0,,,,,
,5.11,C-1-9,Test Missing,,,,,,,,,,119412672,,,Media (Audio),Media,0,,,,,
,5.11,C-2-1,Test Available,,,,android.media.cts.AudioRecord_BufferSizeTest,testGetMinBufferSize,CtsMediaTestCases,,,,,,,Media (Audio),Media,1,,,,,
,5.2,A-0-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2,A-0-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2,C-2-1,Test Available,,,,"android.media.cts.AudioManagerTest
android.media.cts.AudioRecordTest
android.media.cts.MediaRecorderTest","testGetMicrophones
testGetActiveMicrophones
testGetActiveMicrophones",CtsMediaTestCases,"This only covers VP8 and VP9 codecs. Edit: go/ag/9295909
now covers it for rest of the codecs",,,64134161,,,Media,Media,1,,,,,
,5.2,C-4-1,Test Available,,,,,,,Not covered for all HW codecs,,New in Q,,124525623,8362016,Media,Media,1,,,,,
,5.2,H-0-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2,H-0-2,Test Available,,,,"com.android.cts.verifier.audio.
AudioFrequencyMicActivity","com.android.cts.verifier.audio.
AudioFrequencyMicActivity.*",CtsVerifierAudioTestCases,,,,,,,Media,Media,2,,,,,
,5.2,T-0-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2,T-0-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2.2,C-1-2,Test Available,,,,android.media.cts.AudioPreProcessingTest,test1_2NsSetEnabledGetEnabled(),CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.2.2,C-2-1,Test Available,,,,android.media.cts.AudioEffectTest,test0_0QueryEffects(),CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.2.3,C-1-2,Test Missing,,,,"hostsidetests.gmscore.src.com.google.android.gts.audio.
AudioHostTest.java","hostsidetests.gmscore.src.com.google.android.gts.audio.
AudioHostTest.java",GTS test,,,New in Q,139502967,124525623,8362016,Media,Media,0,,,,,
,5.2.3,C-2-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.2.4,C-1-1,Test Missing,,,,,,,,,New in Q,139502967,124525623,8362016,Media,Media,0,,,,,
,5.3,A-0-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3,A-0-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3,A-0-3,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3,A-0-4,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3,H-0-1,Test Available,,,,"android.media.cts.AudioEffectTest
android.media.cts.LoudnessEnhancerTest",public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3,H-0-2,Test Available,,,,android.media.cts.VisualizerTest,public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3,H-0-3,Test Available,,,,android.media.cts.DynamicsProcessingTest,public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3,H-0-4,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3,H-0-5,Test Available,,,,android.media.cts.AudioTrackTest,"testGetTimeStamp
testGetFastTimeStamp",CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3.1,T-1-1,Test Missing,,,,,,,,,New in Q,139436679,124525623,8362016,Media,Media,0,,,,,
,5.3.1,T-1-2,Test Missing,,,,android.media.cts.AudioRecordTest,testTimeStamp,CtsMediaTestCases,,,New in Q,139436679,124525623,8362016,Media,Media,0,,,,,
,5.3.3,T-0-1,Test Available,,,,android.media.cts.StreamingMediaPlayerTest,public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3.4,C-1-2,Test Available,,,,android.media.cts.StreamingMediaPlayerTest,public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3.4,C-2-1,Test Available,,,,android.media.cts.StreamingMediaPlayerTest,public void .*,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,
,5.3.4,C-2-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.4,T-0-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.4,T-1-1,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.4,T-1-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.4,T-1-3,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.5,C-1-2,Test Available,,,,,,,,,,,,,Media,Media,2,,,,,
,5.3.5,C-2-1,Test Available,,,,com.android.cts.verifier.audio.MidiActivity,com.android.cts.verifier.audio.MidiActivity.*,CtsVerifierMidiTestCases,,,,,,,Media,Media,2,,,,,
,5.3.5,C-3-1,Test Missing,,,,com.android.cts.verifier.audio.MidiActivity,com.android.cts.verifier.audio.MidiActivity.*,CtsVerifierMidiTestCases,,,New in Q,139420915,124525623,8362016,Media,Media,0,,,,,
,5.3.5,C-3-2,Not testable,,,,com.android.cts.verifier.audio.NDKMidiActivity,com.android.cts.verifier.audio.NDKMidiActivity.*,CtsVerifierMidiTestCases,,,New in Q,,124525623,8362016,Media,Media,-1,,,,,
,5.3.5,T-0-3,Test Available,,,,android.nativemidi.cts.NativeMidiEchoTest,test_AA_LibAMidiExists(),CtsMIDITestCases,,,,,,,Media,Media,2,,,,,
,5.3.5,T-1-1,Test Available,,,,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*,CtsPerfettoTestCases,,,,,,,Media,Media,2,,,,,
,5.3.5,T-2-1,Test Available,,,,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*,CtsPerfettoTestCases,,,,,,,Media,Media,2,,,,,
,5.3.6,C-2-1,Test Available,,,,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*,CtsPerfettoTestCases,,,,,,,Media,Media,2,,,,,
,5.3.6,C-2-2,Test Available,,,,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc,$platform/externalperfetto/test/cts/end_to_end_integration_cts.cc*,CtsPerfettoTestCases,,,,,,,Media,Media,2,,,,,
